20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_07.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_08.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_09.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_10.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_11.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_12.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_13.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_14.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_15.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_16.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_16_20201004200054.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_17.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_18.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_19.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_20.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_21.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_22.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_23.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_24.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_25.raw
81446.0,41959.0,69735.0,46846.0,71248.0,94208.0,95653.0,64209.0,95293.0,32266.0,40082.0,80128.0,120164.0,126890.0,9046.0,112036.0,147100.0,102168.0,53818.0,71454.0
81436.0,75562.0,5918.0,62221.0,71267.0,91196.0,95683.0,61544.0,95151.0,32461.0,40063.0,80138.0,120174.0,126306.0,9016.0,112011.0,147032.0,102217.0,53322.0,72147.0
81418.0,75572.0,69725.0,46856.0,71221.0,91256.0,95702.0,61574.0,93605.0,32471.0,40013.0,80148.0,120184.0,126278.0,9006.0,112001.0,146424.0,102226.0,51803.0,72068.0
81769.0,71793.0,69705.0,46886.0,71212.0,91275.0,95709.0,61595.0,93565.0,32521.0,40200.0,80158.0,120214.0,126199.0,8946.0,111961.0,147012.0,102242.0,53351.0,72048.0
82200.0,75612.0,69695.0,39208.0,71162.0,91285.0,95729.0,61615.0,94949.0,30730.0,76346.0,80178.0,120223.0,126149.0,8944.0,111931.0,146972.0,102350.0,51783.0,72010.0
82252.0,71842.0,69685.0,39158.0,71327.0,91342.0,95769.0,61635.0,94988.0,32965.0,42010.0,80208.0,120233.0,126141.0,8871.0,112341.0,137554.0,102380.0,53380.0,72000.0
82351.0,71872.0,69665.0,46936.0,71152.0,91392.0,95865.0,61654.0,95008.0,32946.0,42030.0,80218.0,119848.0,126113.0,9626.0,112370.0,146944.0,102390.0,53410.0,71921.0
83396.0,71887.0,69655.0,46946.0,71377.0,91439.0,95895.0,61467.0,94253.0,32926.0,77099.0,80238.0,120261.0,126372.0,8806.0,112401.0,137562.0,102430.0,51773.0,71912.0
83293.0,71896.0,69635.0,46966.0,71045.0,91458.0,95493.0,61664.0,95037.0,32856.0,44084.0,80248.0,120271.0,126063.0,54348.0,112411.0,146914.0,102459.0,53420.0,71864.0
83263.0,74725.0,69615.0,46986.0,71456.0,91537.0,92917.0,61770.0,95047.0,32836.0,44075.0,80258.0,120290.0,125974.0,9765.0,112880.0,146884.0,102499.0,53499.0,72097.0
83082.0,71906.0,69534.0,46996.0,71035.0,91557.0,90476.0,61780.0,93517.0,32826.0,44055.0,80287.0,120300.0,125964.0,10502.0,112870.0,146874.0,102509.0,53625.0,71444.0
82994.0,71032.0,69497.0,60230.0,70988.0,91630.0,92879.0,61790.0,93449.0,30790.0,44045.0,80043.0,119838.0,125924.0,10482.0,108381.0,146825.0,102529.0,53681.0,71434.0
29496.0,71022.0,69467.0,47016.0,70978.0,91640.0,89537.0,61800.0,95074.0,32816.0,44025.0,81045.0,120349.0,125914.0,10452.0,112860.0,146815.0,102559.0,53711.0,71415.0
82915.0,71916.0,69399.0,47046.0,71407.0,91670.0,89586.0,61819.0,93369.0,32767.0,43975.0,78035.0,120359.0,125894.0,10442.0,112790.0,146982.0,102569.0,51763.0,70708.0
82811.0,71935.0,70130.0,39405.0,70962.0,91709.0,89616.0,61829.0,95083.0,32747.0,43965.0,77960.0,119808.0,125884.0,10422.0,112760.0,145691.0,102586.0,53341.0,70698.0
82801.0,73911.0,71908.0,44959.0,70903.0,91719.0,89626.0,61730.0,95093.0,32718.0,43867.0,75547.0,120389.0,125984.0,10403.0,112714.0,137890.0,102687.0,51753.0,70638.0
82791.0,71002.0,72193.0,44852.0,70783.0,91729.0,89635.0,60566.0,95103.0,32708.0,77030.0,75575.0,120397.0,123868.0,10393.0,112704.0,146394.0,102709.0,53721.0,70608.0
82737.0,70932.0,71948.0,39827.0,70773.0,91827.0,89681.0,61389.0,93309.0,32698.0,43857.0,75585.0,120427.0,126392.0,10385.0,112674.0,138189.0,102748.0,53741.0,70599.0
82631.0,75680.0,75626.0,42519.0,71427.0,91857.0,89691.0,61350.0,95122.0,32680.0,43847.0,75615.0,121028.0,126422.0,10366.0,111895.0,138219.0,102758.0,53800.0,70550.0
82621.0,74715.0,75616.0,41183.0,71437.0,91867.0,89701.0,60575.0,93261.0,32670.0,43827.0,75654.0,121038.0,126794.0,10336.0,112635.0,138297.0,102788.0,53810.0,70516.0
82507.0,75844.0,75494.0,41047.0,71016.0,91877.0,89771.0,60594.0,92457.0,32650.0,43817.0,75674.0,121047.0,126765.0,10279.0,112616.0,145969.0,102820.0,51713.0,70726.0
82410.0,71964.0,75474.0,41018.0,68912.0,91887.0,89781.0,60653.0,90420.0,32058.0,43787.0,75694.0,121567.0,126755.0,10269.0,112597.0,145929.0,102857.0,53332.0,70496.0
83532.0,71974.0,75444.0,42549.0,70356.0,91937.0,89878.0,60681.0,92437.0,32985.0,43777.0,75733.0,121597.0,126737.0,10199.0,112568.0,138307.0,102867.0,51850.0,70446.0
77907.0,75459.0,75390.0,42587.0,70118.0,91947.0,89888.0,60691.0,88076.0,32028.0,43690.0,75762.0,121617.0,126728.0,10102.0,112548.0,138317.0,102877.0,51890.0,70437.0
77776.0,75918.0,75350.0,42647.0,69407.0,91168.0,89506.0,60701.0,88066.0,31998.0,43662.0,75799.0,119324.0,126708.0,10078.0,112530.0,145919.0,102887.0,54126.0,70428.0
77867.0,74775.0,75320.0,42657.0,72305.0,91987.0,89969.0,61370.0,88046.0,31516.0,43632.0,75816.0,119304.0,126402.0,10068.0,112511.0,145889.0,102917.0,53157.0,118077.0
32356.0,71744.0,75310.0,60355.0,69397.0,90997.0,90195.0,60761.0,88026.0,31437.0,77010.0,75826.0,119244.0,126698.0,10048.0,112501.0,145879.0,102072.0,51683.0,70398.0
71927.0,75024.0,75277.0,40948.0,69327.0,90947.0,90215.0,60876.0,88016.0,31427.0,43523.0,75537.0,121627.0,126629.0,10028.0,112491.0,145869.0,103835.0,54523.0,70358.0
71917.0,71565.0,75257.0,42667.0,69287.0,89648.0,90224.0,60988.0,87996.0,31386.0,43458.0,75845.0,121647.0,126619.0,10008.0,112431.0,138335.0,103953.0,54573.0,70338.0
71877.0,75064.0,75175.0,42717.0,72325.0,89794.0,90274.0,61112.0,87947.0,31345.0,43448.0,75991.0,121677.0,126511.0,54299.0,112625.0,144573.0,104757.0,54583.0,70466.0
71837.0,75112.0,75125.0,42737.0,69208.0,89833.0,90349.0,61158.0,87917.0,31268.0,44117.0,75999.0,121706.0,126501.0,8796.0,111885.0,145839.0,104785.0,52950.0,68260.0
71817.0,74927.0,75066.0,42459.0,72353.0,89853.0,90369.0,61208.0,87897.0,31248.0,44125.0,76019.0,121726.0,126481.0,8787.0,111835.0,145819.0,105700.0,52861.0,70781.0
71777.0,75122.0,75056.0,42746.0,69200.0,89952.0,90399.0,61320.0,87887.0,31533.0,44135.0,76059.0,121736.0,126431.0,8767.0,111815.0,138395.0,105690.0,52841.0,70810.0
71737.0,71421.0,75036.0,40792.0,72285.0,89971.0,90496.0,60789.0,87867.0,31238.0,44145.0,76069.0,121745.0,126648.0,7956.0,110846.0,145799.0,104795.0,54593.0,71405.0
71650.0,74906.0,74996.0,40772.0,72400.0,90028.0,90536.0,64219.0,87858.0,30947.0,44590.0,76089.0,119234.0,123849.0,7933.0,110836.0,145789.0,104835.0,54640.0,71302.0
71630.0,71411.0,74946.0,42775.0,71257.0,90058.0,90566.0,65954.0,87838.0,31218.0,44580.0,76182.0,121755.0,123839.0,7822.0,110816.0,145760.0,105649.0,51950.0,118018.0
32444.0,41920.0,74897.0,40722.0,72428.0,90068.0,90616.0,64297.0,87809.0,31141.0,44570.0,76241.0,121767.0,123829.0,7812.0,110806.0,138179.0,105639.0,51970.0,71228.0
71620.0,75158.0,74887.0,40684.0,72448.0,90184.0,90626.0,66994.0,87789.0,31131.0,44531.0,76280.0,119195.0,120391.0,7802.0,110778.0,145989.0,104865.0,51555.0,71181.0
71501.0,71393.0,74877.0,40664.0,69061.0,90221.0,90175.0,59752.0,87779.0,31121.0,44511.0,76308.0,121830.0,120401.0,7792.0,110748.0,146037.0,105569.0,51545.0,71141.0
71343.0,74876.0,74819.0,42843.0,72458.0,90251.0,90646.0,68456.0,87718.0,30957.0,44501.0,76338.0,119186.0,120430.0,7738.0,110729.0,146046.0,105559.0,54697.0,71111.0
32524.0,71383.0,74809.0,43002.0,69001.0,90261.0,89496.0,68526.0,87698.0,31092.0,44491.0,76395.0,121849.0,120440.0,7695.0,110719.0,146374.0,105470.0,51515.0,70791.0
71947.0,75252.0,74799.0,40584.0,68961.0,90300.0,89438.0,68536.0,87688.0,30907.0,44464.0,75923.0,121889.0,120468.0,54427.0,110611.0,146364.0,105440.0,51455.0,71087.0
71967.0,75291.0,74630.0,43012.0,68922.0,90347.0,88140.0,66955.0,87678.0,31553.0,44408.0,76435.0,119176.0,120488.0,7600.0,110884.0,146326.0,105321.0,51793.0,71067.0
72017.0,75311.0,74610.0,60345.0,72468.0,90357.0,88042.0,68624.0,87658.0,30880.0,44358.0,75527.0,119166.0,120498.0,7524.0,110563.0,137919.0,104983.0,51425.0,71032.0
72077.0,75370.0,74570.0,40538.0,69180.0,90488.0,88238.0,68704.0,87648.0,30850.0,44349.0,75467.0,121938.0,120508.0,54447.0,110543.0,137929.0,104991.0,54737.0,71022.0
73426.0,71344.0,75656.0,43147.0,72080.0,90508.0,96923.0,66915.0,87638.0,31990.0,43438.0,74673.0,119146.0,120528.0,7472.0,110533.0,137978.0,105001.0,52818.0,70952.0
73386.0,71617.0,74560.0,42765.0,69487.0,90518.0,88257.0,66905.0,87628.0,31941.0,44340.0,74683.0,121557.0,120578.0,7462.0,110523.0,138008.0,105311.0,52784.0,70916.0
73367.0,75439.0,75711.0,42449.0,69537.0,90528.0,88388.0,68724.0,87608.0,31931.0,44321.0,74693.0,121547.0,120588.0,7432.0,110512.0,146246.0,105261.0,51415.0,70871.0
73288.0,71676.0,75731.0,42419.0,72089.0,90612.0,88485.0,66885.0,88105.0,31911.0,44302.0,74750.0,121508.0,120645.0,7422.0,110493.0,146236.0,105221.0,54503.0,70820.0
73194.0,71324.0,76595.0,42341.0,70049.0,90868.0,88535.0,66876.0,88115.0,82788.0,44292.0,74760.0,119351.0,120664.0,7393.0,110483.0,146404.0,105191.0,52000.0,71077.0
73018.0,71189.0,76437.0,41487.0,70019.0,90927.0,88603.0,66837.0,88134.0,31843.0,44282.0,74769.0,121077.0,120752.0,7383.0,110474.0,138028.0,105011.0,51910.0,72336.0
72870.0,71695.0,4863.0,41497.0,69979.0,90967.0,88651.0,66827.0,88174.0,31833.0,44262.0,74789.0,119534.0,120771.0,7373.0,110454.0,146156.0,105171.0,54483.0,68230.0
71333.0,75449.0,76407.0,41526.0,69889.0,94235.0,88690.0,66797.0,88981.0,30830.0,44252.0,74854.0,121107.0,120781.0,7966.0,110431.0,146136.0,105061.0,54146.0,68055.0
72800.0,71734.0,76397.0,41536.0,72109.0,92046.0,88775.0,66788.0,88916.0,31826.0,44242.0,74864.0,119524.0,120862.0,54417.0,110553.0,146126.0,105121.0,51673.0,65120.0
72602.0,74799.0,76362.0,41556.0,72119.0,92076.0,89448.0,66420.0,88876.0,31796.0,44213.0,74894.0,121117.0,121390.0,8006.0,110398.0,146086.0,105141.0,54156.0,65090.0
72572.0,72810.0,76270.0,63680.0,69859.0,93416.0,88833.0,66440.0,88827.0,31741.0,44185.0,74913.0,121156.0,121380.0,8046.0,110932.0,146076.0,105151.0,53107.0,65001.0
31894.0,72023.0,76235.0,41605.0,69810.0,93426.0,89013.0,66470.0,88751.0,31721.0,77107.0,74923.0,121174.0,121370.0,8737.0,111012.0,138078.0,104747.0,54186.0,64998.0
72365.0,72073.0,76225.0,41615.0,69507.0,93436.0,89023.0,66479.0,88691.0,31711.0,44155.0,75497.0,121232.0,121340.0,8727.0,111765.0,146066.0,103934.0,54235.0,64895.0
72345.0,76679.0,76215.0,41665.0,69670.0,93474.0,89112.0,66529.0,88671.0,31701.0,77157.0,74943.0,119506.0,121301.0,8708.0,111738.0,146056.0,104718.0,54265.0,64885.0
72325.0,76689.0,76186.0,41347.0,69660.0,93483.0,89172.0,66539.0,88661.0,31641.0,76874.0,74973.0,119467.0,121291.0,8669.0,111728.0,138128.0,104688.0,54295.0,64865.0
72235.0,72491.0,76136.0,41259.0,72169.0,93503.0,89182.0,67094.0,88641.0,31621.0,43419.0,74983.0,121242.0,120352.0,54367.0,111688.0,146226.0,103973.0,53077.0,64845.0
72682.0,76699.0,76066.0,41685.0,69603.0,93553.0,89192.0,66569.0,88621.0,31611.0,43409.0,75062.0,119447.0,121222.0,8629.0,111669.0,140280.0,103993.0,51900.0,64825.0
71284.0,74560.0,4873.0,41771.0,72179.0,93561.0,89222.0,66649.0,88571.0,32018.0,42664.0,75201.0,121978.0,121154.0,8560.0,111643.0,144447.0,104003.0,54305.0,64805.0
71264.0,74549.0,76056.0,41781.0,72198.0,93621.0,89349.0,66679.0,88512.0,30575.0,42614.0,75231.0,121252.0,121105.0,8480.0,111593.0,144496.0,104023.0,51618.0,118590.0
32754.0,70842.0,76026.0,41851.0,69584.0,93668.0,89359.0,66689.0,87590.0,33025.0,42604.0,75251.0,119417.0,121045.0,8460.0,111524.0,141889.0,104071.0,51589.0,64709.0
33633.0,72561.0,75978.0,41861.0,72265.0,93678.0,89378.0,66709.0,88492.0,33095.0,42526.0,75271.0,119407.0,120931.0,4336.0,111444.0,141879.0,104090.0,53043.0,64690.0
70721.0,76709.0,75941.0,41881.0,69577.0,93727.0,89411.0,66719.0,88459.0,34470.0,42498.0,75291.0,121311.0,120921.0,8450.0,110942.0,141869.0,104110.0,51579.0,64661.0
70654.0,72664.0,75911.0,41901.0,72275.0,93747.0,89428.0,66749.0,88440.0,34460.0,42488.0,75371.0,119398.0,120912.0,8361.0,111424.0,141820.0,104170.0,53029.0,118620.0
70644.0,74489.0,75901.0,41934.0,72149.0,93787.0,88893.0,66579.0,88430.0,34420.0,42478.0,75427.0,121360.0,121174.0,8351.0,111308.0,141800.0,104190.0,54325.0,65179.0
70625.0,76758.0,75891.0,41944.0,70583.0,93816.0,90656.0,67134.0,88420.0,34400.0,42458.0,75447.0,121380.0,120302.0,8275.0,111278.0,141790.0,104220.0,54355.0,65199.0
33849.0,74426.0,75871.0,41994.0,65668.0,93973.0,90666.0,67213.0,88360.0,34381.0,42448.0,75457.0,121390.0,120273.0,8247.0,111178.0,141780.0,104240.0,54375.0,65219.0
70557.0,76964.0,75861.0,42014.0,67056.0,93993.0,90716.0,67243.0,88350.0,30595.0,42438.0,74963.0,119380.0,120265.0,8197.0,111168.0,141770.0,104250.0,54385.0,65229.0
70741.0,72674.0,75841.0,42024.0,61439.0,94013.0,91721.0,68022.0,88330.0,34371.0,42428.0,78025.0,121408.0,119855.0,8167.0,111149.0,141740.0,106007.0,54414.0,65767.0
33869.0,72710.0,75811.0,42074.0,61419.0,94090.0,91751.0,68032.0,88281.0,34480.0,42408.0,76495.0,121418.0,119845.0,8125.0,111112.0,141909.0,104415.0,54493.0,65678.0
70547.0,76993.0,75781.0,42084.0,61369.0,94100.0,91760.0,68072.0,88251.0,34361.0,42391.0,76574.0,121478.0,119816.0,8105.0,111102.0,141720.0,105997.0,54176.0,65619.0
33947.0,70832.0,75771.0,41193.0,61310.0,94139.0,91785.0,68102.0,88241.0,34351.0,42381.0,77310.0,119371.0,119796.0,8056.0,111032.0,141633.0,104433.0,43057.0,65590.0
70518.0,77003.0,75721.0,42114.0,61280.0,94159.0,91875.0,68388.0,88221.0,34331.0,42361.0,77320.0,121282.0,119776.0,8430.0,111022.0,141613.0,105948.0,55867.0,118481.0
70450.0,77022.0,71918.0,42201.0,61204.0,94169.0,92051.0,68358.0,88204.0,34321.0,42341.0,77369.0,123912.0,119746.0,10512.0,111348.0,141593.0,104530.0,59044.0,65565.0
70412.0,72791.0,74460.0,42221.0,61167.0,93409.0,92080.0,68012.0,88478.0,34311.0,42331.0,77409.0,125370.0,119885.0,54634.0,108371.0,139940.0,104560.0,59063.0,65555.0
70362.0,70812.0,74414.0,40528.0,61137.0,92066.0,92099.0,68299.0,87570.0,34291.0,42311.0,77419.0,124036.0,119736.0,54644.0,105382.0,141583.0,104600.0,59101.0,64558.0
33957.0,70802.0,73087.0,43175.0,61069.0,93301.0,92109.0,68290.0,87540.0,34235.0,42249.0,77458.0,128585.0,119696.0,56467.0,108302.0,141573.0,105888.0,59141.0,65535.0
33937.0,77142.0,73079.0,40508.0,61049.0,93223.0,92119.0,68161.0,87501.0,34227.0,42200.0,77556.0,128595.0,119686.0,56493.0,105401.0,141554.0,105878.0,59151.0,65496.0
73463.0,77192.0,73009.0,40409.0,60950.0,92086.0,92254.0,68171.0,86554.0,30653.0,42190.0,77566.0,128624.0,119676.0,56502.0,105391.0,141525.0,105868.0,59181.0,65460.0
70848.0,77272.0,72983.0,44302.0,60895.0,92106.0,92304.0,68211.0,86544.0,34490.0,42150.0,77576.0,128673.0,119666.0,56512.0,105336.0,141485.0,105818.0,59220.0,65450.0
70895.0,70755.0,72963.0,44331.0,60865.0,92126.0,91711.0,68270.0,86534.0,34502.0,42078.0,77586.0,128693.0,119646.0,56618.0,105326.0,141672.0,104668.0,59230.0,65352.0
71234.0,76655.0,72934.0,44351.0,60835.0,92146.0,92321.0,68221.0,86524.0,34512.0,42683.0,77606.0,128703.0,119616.0,56628.0,105316.0,141475.0,105808.0,59240.0,65332.0
71174.0,70902.0,72874.0,44389.0,60718.0,92156.0,92507.0,68132.0,86514.0,34747.0,42693.0,77636.0,128762.0,119706.0,56638.0,105256.0,141919.0,105789.0,59034.0,65302.0
32811.0,76542.0,72864.0,44409.0,60659.0,92166.0,92563.0,66391.0,86504.0,34737.0,42711.0,77300.0,128772.0,121440.0,56658.0,105198.0,141958.0,105710.0,59260.0,65282.0
32899.0,70852.0,72844.0,44419.0,60619.0,92205.0,92573.0,68408.0,86474.0,46031.0,42720.0,77656.0,128792.0,119894.0,56668.0,105139.0,142341.0,102062.0,59327.0,65516.0
32929.0,75938.0,72804.0,44491.0,60559.0,92215.0,92583.0,67912.0,86398.0,34727.0,43349.0,77713.0,128862.0,119943.0,56703.0,105042.0,142333.0,102053.0,59347.0,65777.0
71164.0,72083.0,72785.0,44518.0,60529.0,92303.0,92613.0,67313.0,86348.0,34697.0,43320.0,77733.0,128872.0,120245.0,56733.0,105032.0,139794.0,102024.0,59430.0,64548.0
32952.0,75958.0,72775.0,44528.0,60509.0,92411.0,92643.0,67393.0,86318.0,34687.0,43263.0,77753.0,128882.0,120236.0,56753.0,105002.0,142313.0,99633.0,59450.0,64470.0
70858.0,72093.0,72675.0,44538.0,60429.0,92439.0,92750.0,67413.0,86278.0,34668.0,43253.0,77763.0,128902.0,120216.0,56762.0,104962.0,139863.0,99643.0,59459.0,63930.0
33042.0,75987.0,5116.0,44568.0,60409.0,92459.0,92760.0,67461.0,86268.0,34651.0,43233.0,77783.0,128912.0,120167.0,56782.0,104943.0,142303.0,99653.0,59528.0,63892.0
71044.0,74675.0,72645.0,44618.0,60399.0,92537.0,92780.0,67647.0,86583.0,34624.0,76951.0,77793.0,128932.0,120157.0,56832.0,104924.0,142249.0,99663.0,59538.0,63862.0
33507.0,76057.0,72526.0,60250.0,60369.0,92583.0,92819.0,68446.0,86258.0,34610.0,43213.0,77803.0,128962.0,120129.0,56842.0,104877.0,142209.0,99691.0,59548.0,63793.0
33564.0,76163.0,72516.0,44695.0,60349.0,98054.0,92829.0,67922.0,86145.0,34600.0,43193.0,77822.0,128980.0,119913.0,56862.0,104857.0,142189.0,99716.0,59558.0,63783.0
71034.0,72142.0,72506.0,44724.0,60339.0,92781.0,92849.0,67697.0,86135.0,34590.0,76941.0,77851.0,128990.0,120109.0,56872.0,104827.0,141928.0,99800.0,59307.0,63763.0
71004.0,76232.0,72467.0,40173.0,60302.0,92791.0,92447.0,68437.0,86125.0,34580.0,43183.0,77861.0,129000.0,120059.0,56911.0,104782.0,142084.0,99820.0,59634.0,63734.0
70964.0,72202.0,72408.0,60393.0,61477.0,92979.0,91671.0,67757.0,86105.0,34560.0,43173.0,77900.0,129020.0,120019.0,56457.0,104772.0,142047.0,99859.0,59014.0,63714.0
70924.0,76264.0,72243.0,63720.0,61526.0,93066.0,91631.0,67825.0,85959.0,34550.0,77000.0,77930.0,129070.0,119993.0,56930.0,105411.0,139882.0,99898.0,58974.0,63694.0
71114.0,74596.0,68379.0,44784.0,61556.0,93076.0,91622.0,68418.0,85910.0,34532.0,43163.0,77686.0,129089.0,119973.0,56439.0,105421.0,142038.0,99939.0,58517.0,63684.0
29683.0,76300.0,72164.0,39976.0,61586.0,93096.0,90734.0,67845.0,85871.0,34522.0,76922.0,76515.0,129098.0,119963.0,56322.0,105459.0,142028.0,99969.0,58549.0,63675.0
73482.0,76330.0,72154.0,44794.0,62348.0,93133.0,90773.0,67864.0,85861.0,34217.0,43083.0,77280.0,129118.0,119953.0,55958.0,105479.0,141998.0,99989.0,58559.0,63665.0
73599.0,76378.0,72076.0,63790.0,62338.0,93193.0,90782.0,67707.0,85851.0,33055.0,42976.0,77240.0,129146.0,120079.0,55966.0,105902.0,141988.0,100039.0,58569.0,63605.0
76825.0,72231.0,72056.0,44804.0,62328.0,93273.0,90792.0,64239.0,85811.0,34207.0,42897.0,76624.0,128575.0,127964.0,55974.0,105853.0,141978.0,100049.0,58600.0,63585.0
30459.0,70862.0,71958.0,39966.0,62318.0,98064.0,90801.0,66381.0,85792.0,34052.0,42887.0,76644.0,129205.0,121519.0,55982.0,105843.0,141968.0,100079.0,58610.0,63566.0
76755.0,72280.0,73116.0,44814.0,62308.0,100200.0,90820.0,66333.0,85782.0,33678.0,42838.0,76654.0,128555.0,121539.0,55992.0,105804.0,139912.0,100094.0,58640.0,118697.0
76735.0,76445.0,74434.0,44842.0,62298.0,98483.0,90886.0,65192.0,86165.0,33668.0,76904.0,76664.0,128476.0,122819.0,56060.0,105794.0,142057.0,100124.0,58649.0,63949.0
76725.0,72341.0,73126.0,41392.0,62288.0,104844.0,90896.0,65152.0,89001.0,33628.0,42808.0,76684.0,127671.0,122876.0,56070.0,105784.0,141465.0,100144.0,58659.0,63969.0
30496.0,74576.0,73190.0,44882.0,62248.0,104854.0,90906.0,65142.0,86613.0,33548.0,76884.0,76703.0,127701.0,122886.0,56080.0,105774.0,139982.0,100154.0,58994.0,63999.0
76715.0,72381.0,74284.0,39887.0,62228.0,104892.0,90994.0,65123.0,86701.0,33528.0,42750.0,76722.0,127718.0,122935.0,56119.0,105706.0,140012.0,100174.0,58701.0,64440.0
76582.0,76465.0,74276.0,44253.0,62208.0,104901.0,91014.0,65073.0,87463.0,33518.0,42740.0,76849.0,127807.0,122945.0,56188.0,105696.0,140641.0,100184.0,58721.0,64370.0
76572.0,76532.0,74178.0,44892.0,62178.0,104962.0,91074.0,65052.0,87443.0,33438.0,43113.0,76874.0,127827.0,123005.0,56197.0,104762.0,140631.0,100221.0,58731.0,118659.0
76553.0,22321.0,74109.0,44163.0,62168.0,104972.0,91104.0,64993.0,87403.0,46041.0,39473.0,76894.0,127857.0,123095.0,56206.0,105686.0,140093.0,100231.0,58741.0,64341.0
76438.0,72391.0,74070.0,44083.0,62109.0,104992.0,91154.0,64963.0,87374.0,33428.0,39464.0,76904.0,127895.0,123125.0,56226.0,105667.0,140602.0,100241.0,58757.0,64331.0
76390.0,72471.0,74030.0,43224.0,60283.0,105002.0,91184.0,64888.0,87345.0,33300.0,39454.0,76932.0,127912.0,123135.0,56236.0,105628.0,140582.0,100261.0,58787.0,64291.0
76360.0,71441.0,74000.0,43252.0,62099.0,105089.0,91203.0,64880.0,87305.0,33290.0,36328.0,77260.0,127932.0,123164.0,56255.0,105599.0,140555.0,100280.0,58837.0,64261.0
76280.0,84997.0,73990.0,40359.0,62069.0,105110.0,91231.0,64870.0,87295.0,33280.0,36318.0,76942.0,127942.0,123193.0,56275.0,105549.0,140141.0,99623.0,58876.0,64538.0
30978.0,41237.0,73920.0,43262.0,62059.0,105120.0,91241.0,64822.0,87276.0,33202.0,36309.0,76993.0,127991.0,123223.0,56284.0,105539.0,140545.0,100308.0,58925.0,64251.0
76884.0,89664.0,73910.0,43334.0,62030.0,105130.0,91289.0,64802.0,87266.0,33192.0,36279.0,77003.0,128001.0,123233.0,56292.0,105529.0,140535.0,99613.0,58954.0,64173.0
76933.0,89654.0,73800.0,43423.0,62000.0,105170.0,91356.0,64700.0,87217.0,33172.0,36271.0,77012.0,128021.0,123283.0,56302.0,105519.0,140689.0,99569.0,58711.0,64144.0
76953.0,89644.0,73790.0,43449.0,61950.0,105211.0,91456.0,64680.0,87168.0,30721.0,36261.0,77052.0,128041.0,123323.0,56361.0,105509.0,140478.0,98879.0,58507.0,64125.0
77023.0,89633.0,73730.0,40320.0,61930.0,105261.0,91476.0,64670.0,87118.0,33368.0,36241.0,77062.0,128051.0,123333.0,55948.0,105499.0,140458.0,98900.0,59644.0,64105.0
77825.0,40903.0,73710.0,43468.0,61860.0,105280.0,91486.0,64660.0,86631.0,33706.0,36182.0,77082.0,128070.0,123343.0,56940.0,105676.0,140438.0,98938.0,59673.0,64095.0
29917.0,89613.0,73700.0,43478.0,61840.0,105289.0,91516.0,64307.0,87078.0,33729.0,36172.0,77101.0,128107.0,123819.0,57019.0,105922.0,140428.0,98948.0,60331.0,64085.0
77766.0,89573.0,73670.0,43518.0,61831.0,105299.0,91564.0,64336.0,87038.0,33747.0,36162.0,77130.0,128117.0,123780.0,57729.0,104742.0,140408.0,98958.0,60341.0,64075.0
30320.0,89674.0,73650.0,47726.0,61801.0,105319.0,91583.0,64356.0,87018.0,34042.0,36143.0,77150.0,128187.0,123770.0,57747.0,104693.0,140398.0,98978.0,60351.0,64241.0
77757.0,89560.0,73601.0,43595.0,61781.0,105329.0,91612.0,64366.0,86961.0,34013.0,36133.0,77170.0,128197.0,123740.0,57787.0,104175.0,140370.0,98988.0,60361.0,118401.0
77692.0,89540.0,73583.0,40280.0,61732.0,105339.0,92908.0,64404.0,86941.0,33983.0,36123.0,77200.0,128247.0,123730.0,57797.0,104157.0,140360.0,99018.0,60371.0,65817.0
77682.0,89529.0,73563.0,43625.0,61693.0,105359.0,96983.0,64463.0,86931.0,33975.0,36113.0,77230.0,128386.0,123605.0,57807.0,104141.0,140151.0,99039.0,60381.0,65863.0
